"qseqid","mrca","ps","mrca_name"
"Lflavo2a006776P1","6072",5,"Eumetazoa"
"Lflavo2a006838P1","6072",5,"Eumetazoa"
"Lflavo2a006871P1","6072",5,"Eumetazoa"
"Lflavo2a006877P1","6072",5,"Eumetazoa"
"Lflavo2a006953P1","6072",5,"Eumetazoa"
"Lflavo2a006981P1","6072",5,"Eumetazoa"
"Lflavo2a006981P2","6072",5,"Eumetazoa"
"Lflavo2a007020P1","6072",5,"Eumetazoa"
"Lflavo2a007028P1","6072",5,"Eumetazoa"
"Lflavo2a007116P1","6072",5,"Eumetazoa"
"Lflavo2a007125P1","6072",5,"Eumetazoa"
"Lflavo2a007125P2","6072",5,"Eumetazoa"
"Lflavo2a007133P1","6072",5,"Eumetazoa"
"Lflavo2a007133P2","6072",5,"Eumetazoa"
"Lflavo2a007133P3","6072",5,"Eumetazoa"
"Lflavo2a007133P4","6072",5,"Eumetazoa"
"Lflavo2a007145P1","6072",5,"Eumetazoa"
"Lflavo2a007146P1","6072",5,"Eumetazoa"
"Lflavo2a007155P1","6072",5,"Eumetazoa"
"Lflavo2a007177P1","6072",5,"Eumetazoa"
"Lflavo2a007255P1","6072",5,"Eumetazoa"
"Lflavo2a007255P2","6072",5,"Eumetazoa"
"Lflavo2a007266P1","6072",5,"Eumetazoa"
"Lflavo2a007289P1","6072",5,"Eumetazoa"
"Lflavo2a007300P1","6072",5,"Eumetazoa"
"Lflavo2a007301P1","6072",5,"Eumetazoa"
"Lflavo2a007301P2","6072",5,"Eumetazoa"
"Lflavo2a007339P1","6072",5,"Eumetazoa"
"Lflavo2a007382P1","6072",5,"Eumetazoa"
"Lflavo2a007420P1","6072",5,"Eumetazoa"
"Lflavo2a007446P1","6072",5,"Eumetazoa"
"Lflavo2a007456P1","6072",5,"Eumetazoa"
"Lflavo2a007462P1","6072",5,"Eumetazoa"
"Lflavo2a007462P2","6072",5,"Eumetazoa"
"Lflavo2a007473P1","6072",5,"Eumetazoa"
"Lflavo2a007473P2","6072",5,"Eumetazoa"
"Lflavo2a007473P3","6072",5,"Eumetazoa"
"Lflavo2a007473P4","6072",5,"Eumetazoa"
"Lflavo2a007475P1","6072",5,"Eumetazoa"
"Lflavo2a007537P1","6072",5,"Eumetazoa"
"Lflavo2a007545P1","6072",5,"Eumetazoa"
"Lflavo2a007556P1","6072",5,"Eumetazoa"
"Lflavo2a007695P1","6072",5,"Eumetazoa"
"Lflavo2a007748P1","6072",5,"Eumetazoa"
"Lflavo2a007809P1","6072",5,"Eumetazoa"
"Lflavo2a007957P1","6072",5,"Eumetazoa"
"Lflavo2a007971P1","6072",5,"Eumetazoa"
"Lflavo2a008021P1","6072",5,"Eumetazoa"
"Lflavo2a008043P1","6072",5,"Eumetazoa"
"Lflavo2a008049P1","6072",5,"Eumetazoa"
"Lflavo2a008054P1","6072",5,"Eumetazoa"
"Lflavo2a008071P1","6072",5,"Eumetazoa"
"Lflavo2a008130P1","6072",5,"Eumetazoa"
"Lflavo2a008137P1","6072",5,"Eumetazoa"
"Lflavo2a008205P1","6072",5,"Eumetazoa"
"Lflavo2a008222P1","6072",5,"Eumetazoa"
"Lflavo2a008252P1","6072",5,"Eumetazoa"
"Lflavo2a008271P1","6072",5,"Eumetazoa"
"Lflavo2a008286P1","6072",5,"Eumetazoa"
"Lflavo2a008314P1","6072",5,"Eumetazoa"
"Lflavo2a008350P1","6072",5,"Eumetazoa"
"Lflavo2a008374P1","6072",5,"Eumetazoa"
"Lflavo2a008396P1","6072",5,"Eumetazoa"
"Lflavo2a008408P1","6072",5,"Eumetazoa"
"Lflavo2a008431P1","6072",5,"Eumetazoa"
"Lflavo2a008438P1","6072",5,"Eumetazoa"
"Lflavo2a008471P1","6072",5,"Eumetazoa"
"Lflavo2a008476P1","6072",5,"Eumetazoa"
"Lflavo2a008492P1","6072",5,"Eumetazoa"
"Lflavo2a008495P1","6072",5,"Eumetazoa"
"Lflavo2a008509P1","6072",5,"Eumetazoa"
"Lflavo2a008522P1","6072",5,"Eumetazoa"
"Lflavo2a008533P1","6072",5,"Eumetazoa"
"Lflavo2a008564P1","6072",5,"Eumetazoa"
"Lflavo2a008587P1","6072",5,"Eumetazoa"
"Lflavo2a008592P1","6072",5,"Eumetazoa"
"Lflavo2a008645P1","6072",5,"Eumetazoa"
"Lflavo2a008651P1","6072",5,"Eumetazoa"
"Lflavo2a008721P1","6072",5,"Eumetazoa"
"Lflavo2a008748P1","6072",5,"Eumetazoa"
"Lflavo2a008808P4","6072",5,"Eumetazoa"
"Lflavo2a008808P5","6072",5,"Eumetazoa"
"Lflavo2a008862P1","6072",5,"Eumetazoa"
"Lflavo2a009008P1","6072",5,"Eumetazoa"
"Lflavo2a009010P1","6072",5,"Eumetazoa"
"Lflavo2a009010P2","6072",5,"Eumetazoa"
"Lflavo2a009025P1","6072",5,"Eumetazoa"
"Lflavo2a009041P1","6072",5,"Eumetazoa"
"Lflavo2a009041P3","6072",5,"Eumetazoa"
"Lflavo2a009104P1","6072",5,"Eumetazoa"
"Lflavo2a009117P1","6072",5,"Eumetazoa"
"Lflavo2a009140P1","6072",5,"Eumetazoa"
"Lflavo2a009145P1","6072",5,"Eumetazoa"
"Lflavo2a009216P1","6072",5,"Eumetazoa"
"Lflavo2a009217P1","6072",5,"Eumetazoa"
"Lflavo2a009217P2","6072",5,"Eumetazoa"
"Lflavo2a009247P1","6072",5,"Eumetazoa"
"Lflavo2a009321P2","6072",5,"Eumetazoa"
"Lflavo2a009336P1","6072",5,"Eumetazoa"
"Lflavo2a009336P2","6072",5,"Eumetazoa"
"Lflavo2a009344P1","6072",5,"Eumetazoa"
"Lflavo2a009352P1","6072",5,"Eumetazoa"
"Lflavo2a009355P1","6072",5,"Eumetazoa"
"Lflavo2a009419P1","6072",5,"Eumetazoa"
"Lflavo2a009436P1","6072",5,"Eumetazoa"
"Lflavo2a009446P1","6072",5,"Eumetazoa"
"Lflavo2a009522P1","6072",5,"Eumetazoa"
"Lflavo2a009524P1","6072",5,"Eumetazoa"
"Lflavo2a009533P1","6072",5,"Eumetazoa"
"Lflavo2a009548P1","6072",5,"Eumetazoa"
"Lflavo2a009548P2","6072",5,"Eumetazoa"
"Lflavo2a009548P3","6072",5,"Eumetazoa"
"Lflavo2a009548P4","6072",5,"Eumetazoa"
"Lflavo2a009563P1","6072",5,"Eumetazoa"
"Lflavo2a009707P1","6072",5,"Eumetazoa"
"Lflavo2a009775P1","6072",5,"Eumetazoa"
"Lflavo2a009776P1","6072",5,"Eumetazoa"
"Lflavo2a009822P1","6072",5,"Eumetazoa"
"Lflavo2a009889P1","6072",5,"Eumetazoa"
"Lflavo2a009928P1","6072",5,"Eumetazoa"
"Lflavo2a009933P1","6072",5,"Eumetazoa"
"Lflavo2a009940P1","6072",5,"Eumetazoa"
"Lflavo2a010012P1","6072",5,"Eumetazoa"
"Lflavo2a010012P2","6072",5,"Eumetazoa"
"Lflavo2a010046P1","6072",5,"Eumetazoa"
"Lflavo2a010050P1","6072",5,"Eumetazoa"
"Lflavo2a010086P1","6072",5,"Eumetazoa"
"Lflavo2a010099P1","6072",5,"Eumetazoa"
"Lflavo2a010128P1","6072",5,"Eumetazoa"
"Lflavo2a010167P1","6072",5,"Eumetazoa"
"Lflavo2a010173P1","6072",5,"Eumetazoa"
"Lflavo2a010174P1","6072",5,"Eumetazoa"
"Lflavo2a010191P1","6072",5,"Eumetazoa"
"Lflavo2a010191P2","6072",5,"Eumetazoa"
"Lflavo2a010233P1","6072",5,"Eumetazoa"
"Lflavo2a010307P1","6072",5,"Eumetazoa"
"Lflavo2a010316P1","6072",5,"Eumetazoa"
"Lflavo2a010323P1","6072",5,"Eumetazoa"
"Lflavo2a010331P1","6072",5,"Eumetazoa"
"Lflavo2a010427P1","6072",5,"Eumetazoa"
"Lflavo2a010466P1","6072",5,"Eumetazoa"
"Lflavo2a010506P2","6072",5,"Eumetazoa"
"Lflavo2a010589P1","6072",5,"Eumetazoa"
"Lflavo2a010688P1","6072",5,"Eumetazoa"
"Lflavo2a010696P1","6072",5,"Eumetazoa"
"Lflavo2a010723P1","6072",5,"Eumetazoa"
"Lflavo2a010756P1","6072",5,"Eumetazoa"
"Lflavo2a010766P1","6072",5,"Eumetazoa"
"Lflavo2a010776P1","6072",5,"Eumetazoa"
"Lflavo2a010786P1","6072",5,"Eumetazoa"
"Lflavo2a010822P1","6072",5,"Eumetazoa"
"Lflavo2a010853P1","6072",5,"Eumetazoa"
"Lflavo2a010877P1","6072",5,"Eumetazoa"
"Lflavo2a010919P1","6072",5,"Eumetazoa"
"Lflavo2a010973P1","6072",5,"Eumetazoa"
"Lflavo2a010986P1","6072",5,"Eumetazoa"
"Lflavo2a011003P1","6072",5,"Eumetazoa"
"Lflavo2a011004P1","6072",5,"Eumetazoa"
"Lflavo2a011106P1","6072",5,"Eumetazoa"
"Lflavo2a011109P1","6072",5,"Eumetazoa"
"Lflavo2a011109P2","6072",5,"Eumetazoa"
"Lflavo2a011132P1","6072",5,"Eumetazoa"
"Lflavo2a011169P1","6072",5,"Eumetazoa"
"Lflavo2a011184P1","6072",5,"Eumetazoa"
"Lflavo2a011189P1","6072",5,"Eumetazoa"
"Lflavo2a011214P1","6072",5,"Eumetazoa"
"Lflavo2a011224P1","6072",5,"Eumetazoa"
"Lflavo2a011227P1","6072",5,"Eumetazoa"
"Lflavo2a011245P1","6072",5,"Eumetazoa"
"Lflavo2a011267P1","6072",5,"Eumetazoa"
"Lflavo2a011278P1","6072",5,"Eumetazoa"
"Lflavo2a011309P1","6072",5,"Eumetazoa"
"Lflavo2a011326P1","6072",5,"Eumetazoa"
"Lflavo2a011360P1","6072",5,"Eumetazoa"
"Lflavo2a011384P1","6072",5,"Eumetazoa"
"Lflavo2a011384P2","6072",5,"Eumetazoa"
"Lflavo2a011384P3","6072",5,"Eumetazoa"
"Lflavo2a011384P4","6072",5,"Eumetazoa"
"Lflavo2a011422P1","6072",5,"Eumetazoa"
"Lflavo2a011459P1","6072",5,"Eumetazoa"
"Lflavo2a011501P1","6072",5,"Eumetazoa"
"Lflavo2a011501P2","6072",5,"Eumetazoa"
"Lflavo2a011567P1","6072",5,"Eumetazoa"
"Lflavo2a011585P1","6072",5,"Eumetazoa"
"Lflavo2a011602P1","6072",5,"Eumetazoa"
"Lflavo2a011602P2","6072",5,"Eumetazoa"
"Lflavo2a011615P1","6072",5,"Eumetazoa"
"Lflavo2a011625P1","6072",5,"Eumetazoa"
"Lflavo2a011643P1","6072",5,"Eumetazoa"
"Lflavo2a011666P1","6072",5,"Eumetazoa"
"Lflavo2a011676P1","6072",5,"Eumetazoa"
"Lflavo2a011682P1","6072",5,"Eumetazoa"
"Lflavo2a011740P1","6072",5,"Eumetazoa"
"Lflavo2a011744P1","6072",5,"Eumetazoa"
"Lflavo2a011796P1","6072",5,"Eumetazoa"
"Lflavo2a011830P1","6072",5,"Eumetazoa"
"Lflavo2a011862P2","6072",5,"Eumetazoa"
"Lflavo2a011866P1","6072",5,"Eumetazoa"
"Lflavo2a011870P1","6072",5,"Eumetazoa"
"Lflavo2a011967P1","6072",5,"Eumetazoa"
"Lflavo2a011973P1","6072",5,"Eumetazoa"
"Lflavo2a011973P3","6072",5,"Eumetazoa"
"Lflavo2a012113P1","6072",5,"Eumetazoa"
"Lflavo2a012150P1","6072",5,"Eumetazoa"
"Lflavo2a012172P1","6072",5,"Eumetazoa"
"Lflavo2a012189P1","6072",5,"Eumetazoa"
"Lflavo2a012240P1","6072",5,"Eumetazoa"
"Lflavo2a012304P1","6072",5,"Eumetazoa"
"Lflavo2a012311P1","6072",5,"Eumetazoa"
"Lflavo2a012396P1","6072",5,"Eumetazoa"
"Lflavo2a012413P1","6072",5,"Eumetazoa"
"Lflavo2a012459P1","6072",5,"Eumetazoa"
"Lflavo2a012459P2","6072",5,"Eumetazoa"
"Lflavo2a012472P1","6072",5,"Eumetazoa"
"Lflavo2a012505P1","6072",5,"Eumetazoa"
"Lflavo2a012524P1","6072",5,"Eumetazoa"
"Lflavo2a012538P1","6072",5,"Eumetazoa"
"Lflavo2a012540P1","6072",5,"Eumetazoa"
"Lflavo2a012556P1","6072",5,"Eumetazoa"
"Lflavo2a012569P1","6072",5,"Eumetazoa"
"Lflavo2a012580P1","6072",5,"Eumetazoa"
"Lflavo2a012580P2","6072",5,"Eumetazoa"
"Lflavo2a012589P1","6072",5,"Eumetazoa"
"Lflavo2a012630P1","6072",5,"Eumetazoa"
"Lflavo2a012683P1","6072",5,"Eumetazoa"
"Lflavo2a012745P1","6072",5,"Eumetazoa"
"Lflavo2a012757P1","6072",5,"Eumetazoa"
"Lflavo2a012759P1","6072",5,"Eumetazoa"
"Lflavo2a012768P1","6072",5,"Eumetazoa"
"Lflavo2a012778P1","6072",5,"Eumetazoa"
"Lflavo2a012782P1","6072",5,"Eumetazoa"
"Lflavo2a012798P1","6072",5,"Eumetazoa"
"Lflavo2a012828P1","6072",5,"Eumetazoa"
"Lflavo2a012831P1","6072",5,"Eumetazoa"
"Lflavo2a012832P1","6072",5,"Eumetazoa"
"Lflavo2a012862P1","6072",5,"Eumetazoa"
"Lflavo2a012870P1","6072",5,"Eumetazoa"
"Lflavo2a012880P1","6072",5,"Eumetazoa"
"Lflavo2a012880P2","6072",5,"Eumetazoa"
"Lflavo2a012887P1","6072",5,"Eumetazoa"
"Lflavo2a013092P1","6072",5,"Eumetazoa"
"Lflavo2a013114P1","6072",5,"Eumetazoa"
"Lflavo2a013138P1","6072",5,"Eumetazoa"
"Lflavo2a013155P1","6072",5,"Eumetazoa"
"Lflavo2a013210P1","6072",5,"Eumetazoa"
"Lflavo2a013212P1","6072",5,"Eumetazoa"
"Lflavo2a013230P1","6072",5,"Eumetazoa"
"Lflavo2a013257P1","6072",5,"Eumetazoa"
"Lflavo2a013257P3","6072",5,"Eumetazoa"
"Lflavo2a013264P1","6072",5,"Eumetazoa"
"Lflavo2a013283P1","6072",5,"Eumetazoa"
"Lflavo2a013375P1","6072",5,"Eumetazoa"
"Lflavo2a013476P1","6072",5,"Eumetazoa"
"Lflavo2a013506P1","6072",5,"Eumetazoa"
"Lflavo2a013567P1","6072",5,"Eumetazoa"
"Lflavo2a013590P1","6072",5,"Eumetazoa"
"Lflavo2a013590P2","6072",5,"Eumetazoa"
"Lflavo2a013622P1","6072",5,"Eumetazoa"
"Lflavo2a013626P1","6072",5,"Eumetazoa"
"Lflavo2a013638P1","6072",5,"Eumetazoa"
"Lflavo2a013689P1","6072",5,"Eumetazoa"
"Lflavo2a013729P1","6072",5,"Eumetazoa"
"Lflavo2a013761P1","6072",5,"Eumetazoa"
"Lflavo2a013808P1","6072",5,"Eumetazoa"
"Lflavo2a013808P2","6072",5,"Eumetazoa"
"Lflavo2a013808P3","6072",5,"Eumetazoa"
"Lflavo2a013808P4","6072",5,"Eumetazoa"
"Lflavo2a013890P1","6072",5,"Eumetazoa"
"Lflavo2a013979P1","6072",5,"Eumetazoa"
"Lflavo2a013993P1","6072",5,"Eumetazoa"
"Lflavo2a013996P1","6072",5,"Eumetazoa"
"Lflavo2a014014P1","6072",5,"Eumetazoa"
"Lflavo2a014019P1","6072",5,"Eumetazoa"
"Lflavo2a014034P1","6072",5,"Eumetazoa"
"Lflavo2a014049P1","6072",5,"Eumetazoa"
"Lflavo2a014068P1","6072",5,"Eumetazoa"
"Lflavo2a014234P1","6072",5,"Eumetazoa"
"Lflavo2a014293P1","6072",5,"Eumetazoa"
"Lflavo2a014330P1","6072",5,"Eumetazoa"
"Lflavo2a000030P1","6072",5,"Eumetazoa"
"Lflavo2a000076P1","6072",5,"Eumetazoa"
"Lflavo2a000150P1","6072",5,"Eumetazoa"
"Lflavo2a000500P1","6072",5,"Eumetazoa"
"Lflavo2a000526P1","6072",5,"Eumetazoa"
"Lflavo2a000572P1","6072",5,"Eumetazoa"
"Lflavo2a000578P1","6072",5,"Eumetazoa"
"Lflavo2a000695P1","6072",5,"Eumetazoa"
"Lflavo2a000709P1","6072",5,"Eumetazoa"
"Lflavo2a000756P1","6072",5,"Eumetazoa"
"Lflavo2a001609P1","6072",5,"Eumetazoa"
"Lflavo2a001651P2","6072",5,"Eumetazoa"
"Lflavo2a001654P1","6072",5,"Eumetazoa"
"Lflavo2a001672P1","6072",5,"Eumetazoa"
"Lflavo2a001698P1","6072",5,"Eumetazoa"
"Lflavo2a001720P1","6072",5,"Eumetazoa"
"Lflavo2a001858P1","6072",5,"Eumetazoa"
"Lflavo2a001865P1","6072",5,"Eumetazoa"
"Lflavo2a001877P1","6072",5,"Eumetazoa"
"Lflavo2a001949P1","6072",5,"Eumetazoa"
"Lflavo2a002132P1","6072",5,"Eumetazoa"
"Lflavo2a002205P1","6072",5,"Eumetazoa"
"Lflavo2a002213P1","6072",5,"Eumetazoa"
"Lflavo2a002324P1","6072",5,"Eumetazoa"
"Lflavo2a002366P1","6072",5,"Eumetazoa"
"Lflavo2a002457P1","6072",5,"Eumetazoa"
"Lflavo2a002501P1","6072",5,"Eumetazoa"
"Lflavo2a002648P1","6072",5,"Eumetazoa"
"Lflavo2a002663P1","6072",5,"Eumetazoa"
"Lflavo2a002663P2","6072",5,"Eumetazoa"
"Lflavo2a002663P3","6072",5,"Eumetazoa"
"Lflavo2a002663P4","6072",5,"Eumetazoa"
"Lflavo2a002754P1","6072",5,"Eumetazoa"
"Lflavo2a003148P17","6072",5,"Eumetazoa"
"Lflavo2a003148P3","6072",5,"Eumetazoa"
"Lflavo2a003269P1","6072",5,"Eumetazoa"
"Lflavo2a003277P1","6072",5,"Eumetazoa"
"Lflavo2a003280P1","6072",5,"Eumetazoa"
"Lflavo2a003393P1","6072",5,"Eumetazoa"
"Lflavo2a003596P1","6072",5,"Eumetazoa"
"Lflavo2a003618P1","6072",5,"Eumetazoa"
"Lflavo2a003618P2","6072",5,"Eumetazoa"
"Lflavo2a003822P1","6072",5,"Eumetazoa"
"Lflavo2a003833P1","6072",5,"Eumetazoa"
"Lflavo2a004172P1","6072",5,"Eumetazoa"
"Lflavo2a004261P1","6072",5,"Eumetazoa"
"Lflavo2a004496P1","6072",5,"Eumetazoa"
"Lflavo2a004600P1","6072",5,"Eumetazoa"
"Lflavo2a004691P1","6072",5,"Eumetazoa"
"Lflavo2a004882P1","6072",5,"Eumetazoa"
"Lflavo2a004929P1","6072",5,"Eumetazoa"
"Lflavo2a004962P1","6072",5,"Eumetazoa"
"Lflavo2a004982P1","6072",5,"Eumetazoa"
"Lflavo2a005036P1","6072",5,"Eumetazoa"
"Lflavo2a005298P1","6072",5,"Eumetazoa"
"Lflavo2a005445P1","6072",5,"Eumetazoa"
"Lflavo2a005461P1","6072",5,"Eumetazoa"
"Lflavo2a005686P1","6072",5,"Eumetazoa"
"Lflavo2a005686P2","6072",5,"Eumetazoa"
"Lflavo2a005729P1","6072",5,"Eumetazoa"
"Lflavo2a005729P2","6072",5,"Eumetazoa"
"Lflavo2a005801P1","6072",5,"Eumetazoa"
"Lflavo2a005831P1","6072",5,"Eumetazoa"
"Lflavo2a005931P1","6072",5,"Eumetazoa"
"Lflavo2a005955P1","6072",5,"Eumetazoa"
"Lflavo2a006017P2","6072",5,"Eumetazoa"
"Lflavo2a006240P1","6072",5,"Eumetazoa"
"Lflavo2a006257P1","6072",5,"Eumetazoa"
"Lflavo2a006437P1","6072",5,"Eumetazoa"
"Lflavo2a006495P1","6072",5,"Eumetazoa"
"Lflavo2a006552P1","6072",5,"Eumetazoa"
"Lflavo2a006552P2","6072",5,"Eumetazoa"
"Lflavo2a006771P1","6072",5,"Eumetazoa"
"Lflavo2a006795P1","6072",5,"Eumetazoa"
"Lflavo2a007010P1","6072",5,"Eumetazoa"
"Lflavo2a007046P2","6072",5,"Eumetazoa"
"Lflavo2a007356P1","6072",5,"Eumetazoa"
"Lflavo2a007357P2","6072",5,"Eumetazoa"
"Lflavo2a007357P3","6072",5,"Eumetazoa"
"Lflavo2a007405P1","6072",5,"Eumetazoa"
"Lflavo2a007584P1","6072",5,"Eumetazoa"
"Lflavo2a007685P4","6072",5,"Eumetazoa"
"Lflavo2a007849P1","6072",5,"Eumetazoa"
"Lflavo2a007849P2","6072",5,"Eumetazoa"
"Lflavo2a007944P1","6072",5,"Eumetazoa"
"Lflavo2a008006P1","6072",5,"Eumetazoa"
"Lflavo2a008174P1","6072",5,"Eumetazoa"
"Lflavo2a008236P1","6072",5,"Eumetazoa"
"Lflavo2a008254P1","6072",5,"Eumetazoa"
"Lflavo2a008407P1","6072",5,"Eumetazoa"
"Lflavo2a008684P1","6072",5,"Eumetazoa"
"Lflavo2a008753P1","6072",5,"Eumetazoa"
"Lflavo2a008900P1","6072",5,"Eumetazoa"
"Lflavo2a009153P1","6072",5,"Eumetazoa"
"Lflavo2a009518P1","6072",5,"Eumetazoa"
"Lflavo2a009564P1","6072",5,"Eumetazoa"
"Lflavo2a009665P1","6072",5,"Eumetazoa"
"Lflavo2a009666P1","6072",5,"Eumetazoa"
"Lflavo2a009685P1","6072",5,"Eumetazoa"
"Lflavo2a010117P1","6072",5,"Eumetazoa"
"Lflavo2a010125P1","6072",5,"Eumetazoa"
"Lflavo2a010125P2","6072",5,"Eumetazoa"
"Lflavo2a010125P3","6072",5,"Eumetazoa"
"Lflavo2a010275P1","6072",5,"Eumetazoa"
"Lflavo2a010276P1","6072",5,"Eumetazoa"
"Lflavo2a010276P2","6072",5,"Eumetazoa"
"Lflavo2a010276P3","6072",5,"Eumetazoa"
"Lflavo2a010276P4","6072",5,"Eumetazoa"
"Lflavo2a010276P5","6072",5,"Eumetazoa"
"Lflavo2a010327P1","6072",5,"Eumetazoa"
"Lflavo2a010404P1","6072",5,"Eumetazoa"
"Lflavo2a010434P1","6072",5,"Eumetazoa"
"Lflavo2a010545P1","6072",5,"Eumetazoa"
"Lflavo2a010545P2","6072",5,"Eumetazoa"
"Lflavo2a010781P1","6072",5,"Eumetazoa"
"Lflavo2a010999P1","6072",5,"Eumetazoa"
"Lflavo2a011152P1","6072",5,"Eumetazoa"
"Lflavo2a011193P1","6072",5,"Eumetazoa"
"Lflavo2a011479P1","6072",5,"Eumetazoa"
"Lflavo2a011523P1","6072",5,"Eumetazoa"
"Lflavo2a011798P1","6072",5,"Eumetazoa"
"Lflavo2a011969P1","6072",5,"Eumetazoa"
"Lflavo2a012195P1","6072",5,"Eumetazoa"
"Lflavo2a012352P1","6072",5,"Eumetazoa"
"Lflavo2a012746P1","6072",5,"Eumetazoa"
"Lflavo2a012756P1","6072",5,"Eumetazoa"
"Lflavo2a012776P1","6072",5,"Eumetazoa"
"Lflavo2a012985P1","6072",5,"Eumetazoa"
"Lflavo2a013026P1","6072",5,"Eumetazoa"
"Lflavo2a013115P1","6072",5,"Eumetazoa"
"Lflavo2a013237P1","6072",5,"Eumetazoa"
"Lflavo2a013303P1","6072",5,"Eumetazoa"
"Lflavo2a013469P1","6072",5,"Eumetazoa"
"Lflavo2a013469P2","6072",5,"Eumetazoa"
"Lflavo2a013470P1","6072",5,"Eumetazoa"
"Lflavo2a013597P1","6072",5,"Eumetazoa"
"Lflavo2a013879P1","6072",5,"Eumetazoa"
"Lflavo2a013879P2","6072",5,"Eumetazoa"
"Lflavo2a013957P1","6072",5,"Eumetazoa"
"Lflavo2a014233P1","6072",5,"Eumetazoa"
"Lflavo2a014237P2","6072",5,"Eumetazoa"
"Lflavo2a014237P3","6072",5,"Eumetazoa"
"Lflavo2a014242P1","6072",5,"Eumetazoa"
"Lflavo2a014250P1","6072",5,"Eumetazoa"
"Lflavo2a014329P1","6072",5,"Eumetazoa"
"Lflavo2a006153P1","6072",5,"Eumetazoa"
"Lflavo2a007107P1","6072",5,"Eumetazoa"
"Lflavo2a012573P1","6072",5,"Eumetazoa"
"Lflavo2a013563P1","6072",5,"Eumetazoa"
"Lflavo2a000157P1","6072",5,"Eumetazoa"
"Lflavo2a000605P1","6072",5,"Eumetazoa"
"Lflavo2a001012P1","6072",5,"Eumetazoa"
"Lflavo2a001113P1","6072",5,"Eumetazoa"
"Lflavo2a002212P1","6072",5,"Eumetazoa"
"Lflavo2a002212P2","6072",5,"Eumetazoa"
"Lflavo2a002261P1","6072",5,"Eumetazoa"
"Lflavo2a002451P1","6072",5,"Eumetazoa"
"Lflavo2a002477P1","6072",5,"Eumetazoa"
"Lflavo2a002851P1","6072",5,"Eumetazoa"
"Lflavo2a003012P1","6072",5,"Eumetazoa"
"Lflavo2a003143P1","6072",5,"Eumetazoa"
"Lflavo2a003152P1","6072",5,"Eumetazoa"
"Lflavo2a004269P1","6072",5,"Eumetazoa"
"Lflavo2a004978P1","6072",5,"Eumetazoa"
"Lflavo2a005613P1","6072",5,"Eumetazoa"
"Lflavo2a005887P1","6072",5,"Eumetazoa"
"Lflavo2a006584P1","6072",5,"Eumetazoa"
"Lflavo2a006590P1","6072",5,"Eumetazoa"
"Lflavo2a006606P1","6072",5,"Eumetazoa"
"Lflavo2a006958P1","6072",5,"Eumetazoa"
"Lflavo2a006958P3","6072",5,"Eumetazoa"
"Lflavo2a008849P1","6072",5,"Eumetazoa"
"Lflavo2a008975P1","6072",5,"Eumetazoa"
"Lflavo2a009042P2","6072",5,"Eumetazoa"
"Lflavo2a009042P3","6072",5,"Eumetazoa"
"Lflavo2a009062P1","6072",5,"Eumetazoa"
"Lflavo2a009224P1","6072",5,"Eumetazoa"
"Lflavo2a009566P1","6072",5,"Eumetazoa"
"Lflavo2a009970P1","6072",5,"Eumetazoa"
"Lflavo2a010371P1","6072",5,"Eumetazoa"
"Lflavo2a010783P1","6072",5,"Eumetazoa"
"Lflavo2a010961P1","6072",5,"Eumetazoa"
"Lflavo2a011475P1","6072",5,"Eumetazoa"
"Lflavo2a011651P1","6072",5,"Eumetazoa"
"Lflavo2a011669P1","6072",5,"Eumetazoa"
"Lflavo2a012246P1","6072",5,"Eumetazoa"
"Lflavo2a012273P1","6072",5,"Eumetazoa"
"Lflavo2a012508P1","6072",5,"Eumetazoa"
"Lflavo2a012930P1","6072",5,"Eumetazoa"
"Lflavo2a012948P1","6072",5,"Eumetazoa"
"Lflavo2a012948P2","6072",5,"Eumetazoa"
"Lflavo2a013073P1","6072",5,"Eumetazoa"
"Lflavo2a013268P1","6072",5,"Eumetazoa"
"Lflavo2a013779P1","6072",5,"Eumetazoa"
"Lflavo2a013785P1","6072",5,"Eumetazoa"
"Lflavo2a013960P1","6072",5,"Eumetazoa"
"Lflavo2a000619P1","6072",5,"Eumetazoa"
"Lflavo2a001651P1","6072",5,"Eumetazoa"
"Lflavo2a001975P1","6072",5,"Eumetazoa"
"Lflavo2a002183P1","6072",5,"Eumetazoa"
"Lflavo2a003161P1","6072",5,"Eumetazoa"
"Lflavo2a004442P1","6072",5,"Eumetazoa"
"Lflavo2a005826P1","6072",5,"Eumetazoa"
"Lflavo2a007004P1","6072",5,"Eumetazoa"
"Lflavo2a007406P1","6072",5,"Eumetazoa"
"Lflavo2a009479P1","6072",5,"Eumetazoa"
"Lflavo2a009479P3","6072",5,"Eumetazoa"
"Lflavo2a009480P1","6072",5,"Eumetazoa"
"Lflavo2a011575P1","6072",5,"Eumetazoa"
"Lflavo2a000027P1","33213",6,"Bilateria"
"Lflavo2a000249P1","33213",6,"Bilateria"
"Lflavo2a000307P3","33213",6,"Bilateria"
"Lflavo2a000430P1","33213",6,"Bilateria"
"Lflavo2a000443P1","33213",6,"Bilateria"
"Lflavo2a000475P1","33213",6,"Bilateria"
"Lflavo2a000583P1","33213",6,"Bilateria"
"Lflavo2a000586P1","33213",6,"Bilateria"
"Lflavo2a000671P1","33213",6,"Bilateria"
"Lflavo2a000797P1","33213",6,"Bilateria"
"Lflavo2a000877P1","33213",6,"Bilateria"
"Lflavo2a000880P1","33213",6,"Bilateria"
