"qseqid","mrca","ps","mrca_name"
"XP_015178128.1","743375",19,"Polistes dominula"
"XP_015178129.1","743375",19,"Polistes dominula"
"XP_015178130.1","743375",19,"Polistes dominula"
"XP_015178131.1","743375",19,"Polistes dominula"
"XP_015178132.1","743375",19,"Polistes dominula"
"XP_015178133.1","743375",19,"Polistes dominula"
"XP_015178134.1","743375",19,"Polistes dominula"
"XP_015178135.1","743375",19,"Polistes dominula"
"XP_015178136.1","743375",19,"Polistes dominula"
"XP_015178137.1","743375",19,"Polistes dominula"
"XP_015178138.1","743375",19,"Polistes dominula"
"XP_015178139.1","743375",19,"Polistes dominula"
"XP_015178140.1","743375",19,"Polistes dominula"
"XP_015178141.1","743375",19,"Polistes dominula"
"XP_015178142.1","743375",19,"Polistes dominula"
"XP_015178143.1","743375",19,"Polistes dominula"
"XP_015178144.1","743375",19,"Polistes dominula"
"XP_015178145.1","743375",19,"Polistes dominula"
"XP_015178146.1","743375",19,"Polistes dominula"
"XP_015178147.1","743375",19,"Polistes dominula"
"XP_015178148.1","743375",19,"Polistes dominula"
"XP_015178149.1","743375",19,"Polistes dominula"
"XP_015178150.1","743375",19,"Polistes dominula"
"XP_015178151.1","743375",19,"Polistes dominula"
"XP_015178152.1","743375",19,"Polistes dominula"
"XP_015178153.1","743375",19,"Polistes dominula"
"XP_015178154.1","743375",19,"Polistes dominula"
"XP_015178155.1","743375",19,"Polistes dominula"
"XP_015178156.1","743375",19,"Polistes dominula"
"XP_015178157.1","743375",19,"Polistes dominula"
"XP_015178158.1","743375",19,"Polistes dominula"
"XP_015178159.1","743375",19,"Polistes dominula"
"XP_015178160.1","743375",19,"Polistes dominula"
"XP_015178161.1","743375",19,"Polistes dominula"
"XP_015178162.1","743375",19,"Polistes dominula"
"XP_015178163.1","743375",19,"Polistes dominula"
"XP_015178164.1","743375",19,"Polistes dominula"
"XP_015178165.1","743375",19,"Polistes dominula"
"XP_015178166.1","743375",19,"Polistes dominula"
"XP_015178167.1","743375",19,"Polistes dominula"
"XP_015178168.1","743375",19,"Polistes dominula"
"XP_015178169.1","743375",19,"Polistes dominula"
"XP_015178170.1","743375",19,"Polistes dominula"
"XP_015178171.1","743375",19,"Polistes dominula"
"XP_015178172.1","743375",19,"Polistes dominula"
"XP_015178173.1","743375",19,"Polistes dominula"
"XP_015178174.1","743375",19,"Polistes dominula"
"XP_015178175.1","743375",19,"Polistes dominula"
"XP_015178176.1","743375",19,"Polistes dominula"
"XP_015178177.1","743375",19,"Polistes dominula"
"XP_015178178.1","743375",19,"Polistes dominula"
"XP_015178179.1","743375",19,"Polistes dominula"
"XP_015178180.1","743375",19,"Polistes dominula"
"XP_015178181.1","743375",19,"Polistes dominula"
"XP_015178182.1","743375",19,"Polistes dominula"
"XP_015178183.1","743375",19,"Polistes dominula"
"XP_015178184.1","743375",19,"Polistes dominula"
"XP_015178185.1","743375",19,"Polistes dominula"
"XP_015178186.1","743375",19,"Polistes dominula"
"XP_015178187.1","743375",19,"Polistes dominula"
"XP_015178188.1","743375",19,"Polistes dominula"
"XP_015178189.1","743375",19,"Polistes dominula"
"XP_015178190.1","743375",19,"Polistes dominula"
"XP_015178191.1","743375",19,"Polistes dominula"
"XP_015178192.1","743375",19,"Polistes dominula"
"XP_015178193.1","743375",19,"Polistes dominula"
"XP_015178194.1","743375",19,"Polistes dominula"
"XP_015178195.1","743375",19,"Polistes dominula"
"XP_015178196.1","743375",19,"Polistes dominula"
"XP_015178197.1","743375",19,"Polistes dominula"
"XP_015178198.1","743375",19,"Polistes dominula"
"XP_015178199.1","743375",19,"Polistes dominula"
"XP_015178200.1","743375",19,"Polistes dominula"
"XP_015178201.1","743375",19,"Polistes dominula"
"XP_015178202.1","743375",19,"Polistes dominula"
"XP_015178203.1","743375",19,"Polistes dominula"
"XP_015178204.1","743375",19,"Polistes dominula"
"XP_015178205.1","743375",19,"Polistes dominula"
"XP_015178206.1","743375",19,"Polistes dominula"
"XP_015178207.1","743375",19,"Polistes dominula"
"XP_015178208.1","743375",19,"Polistes dominula"
"XP_015178209.1","743375",19,"Polistes dominula"
"XP_015178210.1","743375",19,"Polistes dominula"
"XP_015178211.1","743375",19,"Polistes dominula"
"XP_015178212.1","743375",19,"Polistes dominula"
"XP_015178213.1","743375",19,"Polistes dominula"
"XP_015178214.1","743375",19,"Polistes dominula"
"XP_015178215.1","743375",19,"Polistes dominula"
"XP_015178216.1","743375",19,"Polistes dominula"
"XP_015178217.1","743375",19,"Polistes dominula"
"XP_015178218.1","743375",19,"Polistes dominula"
"XP_015178219.1","743375",19,"Polistes dominula"
"XP_015178220.1","743375",19,"Polistes dominula"
"XP_015178221.1","743375",19,"Polistes dominula"
"XP_015178222.1","743375",19,"Polistes dominula"
"XP_015178223.1","743375",19,"Polistes dominula"
"XP_015178224.1","743375",19,"Polistes dominula"
"XP_015178225.1","743375",19,"Polistes dominula"
"XP_015178226.1","743375",19,"Polistes dominula"
"XP_015178227.1","743375",19,"Polistes dominula"
"XP_015178228.1","743375",19,"Polistes dominula"
"XP_015178229.1","743375",19,"Polistes dominula"
"XP_015178230.1","743375",19,"Polistes dominula"
"XP_015178231.1","743375",19,"Polistes dominula"
"XP_015178232.1","743375",19,"Polistes dominula"
"XP_015178233.1","743375",19,"Polistes dominula"
"XP_015178234.1","743375",19,"Polistes dominula"
"XP_015178235.1","743375",19,"Polistes dominula"
"XP_015178236.1","743375",19,"Polistes dominula"
"XP_015178237.1","743375",19,"Polistes dominula"
"XP_015178238.1","743375",19,"Polistes dominula"
"XP_015178239.1","743375",19,"Polistes dominula"
"XP_015178240.1","743375",19,"Polistes dominula"
"XP_015178241.1","743375",19,"Polistes dominula"
"XP_015178242.1","743375",19,"Polistes dominula"
"XP_015178243.1","743375",19,"Polistes dominula"
"XP_015178244.1","743375",19,"Polistes dominula"
"XP_015178245.1","743375",19,"Polistes dominula"
"XP_015178246.1","743375",19,"Polistes dominula"
"XP_015178247.1","743375",19,"Polistes dominula"
"XP_015178248.1","743375",19,"Polistes dominula"
"XP_015178249.1","743375",19,"Polistes dominula"
"XP_015178250.1","743375",19,"Polistes dominula"
"XP_015178251.1","743375",19,"Polistes dominula"
"XP_015178252.1","743375",19,"Polistes dominula"
"XP_015178253.1","743375",19,"Polistes dominula"
"XP_015178254.1","743375",19,"Polistes dominula"
"XP_015178255.1","743375",19,"Polistes dominula"
"XP_015178256.1","743375",19,"Polistes dominula"
"XP_015178257.1","743375",19,"Polistes dominula"
"XP_015178258.1","743375",19,"Polistes dominula"
"XP_015178259.1","743375",19,"Polistes dominula"
"XP_015178260.1","743375",19,"Polistes dominula"
"XP_015178261.1","743375",19,"Polistes dominula"
"XP_015178262.1","743375",19,"Polistes dominula"
"XP_015178263.1","743375",19,"Polistes dominula"
"XP_015178264.1","743375",19,"Polistes dominula"
"XP_015178265.1","743375",19,"Polistes dominula"
"XP_015178266.1","743375",19,"Polistes dominula"
"XP_015178267.1","743375",19,"Polistes dominula"
"XP_015178268.1","743375",19,"Polistes dominula"
"XP_015178269.1","743375",19,"Polistes dominula"
"XP_015178270.1","743375",19,"Polistes dominula"
"XP_015178271.1","743375",19,"Polistes dominula"
"XP_015178272.1","743375",19,"Polistes dominula"
"XP_015178273.1","743375",19,"Polistes dominula"
"XP_015178274.1","743375",19,"Polistes dominula"
"XP_015178275.1","743375",19,"Polistes dominula"
"XP_015178276.1","743375",19,"Polistes dominula"
"XP_015178277.1","743375",19,"Polistes dominula"
"XP_015178278.1","743375",19,"Polistes dominula"
"XP_015178279.1","743375",19,"Polistes dominula"
"XP_015178280.1","743375",19,"Polistes dominula"
"XP_015178281.1","743375",19,"Polistes dominula"
"XP_015178282.1","743375",19,"Polistes dominula"
"XP_015178283.1","743375",19,"Polistes dominula"
"XP_015178284.1","743375",19,"Polistes dominula"
"XP_015178285.1","743375",19,"Polistes dominula"
"XP_015178286.1","743375",19,"Polistes dominula"
"XP_015178287.1","743375",19,"Polistes dominula"
"XP_015178288.1","743375",19,"Polistes dominula"
"XP_015178289.1","743375",19,"Polistes dominula"
"XP_015178290.1","743375",19,"Polistes dominula"
"XP_015178291.1","743375",19,"Polistes dominula"
"XP_015178292.1","743375",19,"Polistes dominula"
"XP_015178293.1","743375",19,"Polistes dominula"
"XP_015178294.1","743375",19,"Polistes dominula"
"XP_015178295.1","743375",19,"Polistes dominula"
"XP_015178296.1","743375",19,"Polistes dominula"
"XP_015178297.1","743375",19,"Polistes dominula"
"XP_015178298.1","743375",19,"Polistes dominula"
"XP_015178299.1","743375",19,"Polistes dominula"
"XP_015178300.1","743375",19,"Polistes dominula"
"XP_015178301.1","743375",19,"Polistes dominula"
"XP_015178302.1","743375",19,"Polistes dominula"
"XP_015178303.1","743375",19,"Polistes dominula"
"XP_015178304.1","743375",19,"Polistes dominula"
"XP_015178305.1","743375",19,"Polistes dominula"
"XP_015178306.1","743375",19,"Polistes dominula"
"XP_015178307.1","743375",19,"Polistes dominula"
"XP_015178308.1","743375",19,"Polistes dominula"
"XP_015178309.1","743375",19,"Polistes dominula"
"XP_015178310.1","743375",19,"Polistes dominula"
"XP_015178311.1","743375",19,"Polistes dominula"
"XP_015178312.1","743375",19,"Polistes dominula"
"XP_015178313.1","743375",19,"Polistes dominula"
"XP_015178314.1","743375",19,"Polistes dominula"
"XP_015178315.1","743375",19,"Polistes dominula"
"XP_015178316.1","743375",19,"Polistes dominula"
"XP_015178317.1","743375",19,"Polistes dominula"
"XP_015178318.1","743375",19,"Polistes dominula"
"XP_015178319.1","743375",19,"Polistes dominula"
"XP_015178320.1","743375",19,"Polistes dominula"
"XP_015178321.1","743375",19,"Polistes dominula"
"XP_015178322.1","743375",19,"Polistes dominula"
"XP_015178323.1","743375",19,"Polistes dominula"
"XP_015178324.1","743375",19,"Polistes dominula"
"XP_015178325.1","743375",19,"Polistes dominula"
"XP_015178326.1","743375",19,"Polistes dominula"
"XP_015178327.1","743375",19,"Polistes dominula"
"XP_015178328.1","743375",19,"Polistes dominula"
"XP_015178329.1","743375",19,"Polistes dominula"
"XP_015178330.1","743375",19,"Polistes dominula"
"XP_015178331.1","743375",19,"Polistes dominula"
"XP_015178332.1","743375",19,"Polistes dominula"
"XP_015178333.1","743375",19,"Polistes dominula"
"XP_015178334.1","743375",19,"Polistes dominula"
"XP_015178335.1","743375",19,"Polistes dominula"
"XP_015178336.1","743375",19,"Polistes dominula"
"XP_015178337.1","743375",19,"Polistes dominula"
"XP_015178338.1","743375",19,"Polistes dominula"
"XP_015178339.1","743375",19,"Polistes dominula"
"XP_015178340.1","743375",19,"Polistes dominula"
"XP_015178341.1","743375",19,"Polistes dominula"
"XP_015178342.1","743375",19,"Polistes dominula"
"XP_015178343.1","743375",19,"Polistes dominula"
"XP_015178344.1","743375",19,"Polistes dominula"
"XP_015178345.1","743375",19,"Polistes dominula"
"XP_015178346.1","743375",19,"Polistes dominula"
"XP_015178347.1","743375",19,"Polistes dominula"
"XP_015178348.1","743375",19,"Polistes dominula"
"XP_015178349.1","743375",19,"Polistes dominula"
"XP_015178350.1","743375",19,"Polistes dominula"
"XP_015178351.1","743375",19,"Polistes dominula"
"XP_015178352.1","743375",19,"Polistes dominula"
"XP_015178353.1","743375",19,"Polistes dominula"
"XP_015178354.1","743375",19,"Polistes dominula"
"XP_015178355.1","743375",19,"Polistes dominula"
"XP_015178356.1","743375",19,"Polistes dominula"
"XP_015178357.1","743375",19,"Polistes dominula"
"XP_015178358.1","743375",19,"Polistes dominula"
"XP_015178359.1","743375",19,"Polistes dominula"
"XP_015178360.1","743375",19,"Polistes dominula"
"XP_015178361.1","743375",19,"Polistes dominula"
"XP_015178362.1","743375",19,"Polistes dominula"
"XP_015178363.1","743375",19,"Polistes dominula"
"XP_015178364.1","743375",19,"Polistes dominula"
"XP_015178365.1","743375",19,"Polistes dominula"
"XP_015178366.1","743375",19,"Polistes dominula"
"XP_015178367.1","743375",19,"Polistes dominula"
"XP_015178368.1","743375",19,"Polistes dominula"
"XP_015178369.1","743375",19,"Polistes dominula"
"XP_015178370.1","743375",19,"Polistes dominula"
"XP_015178371.1","743375",19,"Polistes dominula"
"XP_015178372.1","743375",19,"Polistes dominula"
"XP_015178373.1","743375",19,"Polistes dominula"
"XP_015178374.1","743375",19,"Polistes dominula"
"XP_015178375.1","743375",19,"Polistes dominula"
"XP_015178376.1","743375",19,"Polistes dominula"
"XP_015178377.1","743375",19,"Polistes dominula"
"XP_015178378.1","743375",19,"Polistes dominula"
"XP_015178379.1","743375",19,"Polistes dominula"
"XP_015178380.1","743375",19,"Polistes dominula"
"XP_015178381.1","743375",19,"Polistes dominula"
"XP_015178382.1","743375",19,"Polistes dominula"
"XP_015178383.1","743375",19,"Polistes dominula"
"XP_015178384.1","743375",19,"Polistes dominula"
"XP_015178385.1","743375",19,"Polistes dominula"
"XP_015178386.1","743375",19,"Polistes dominula"
"XP_015178387.1","743375",19,"Polistes dominula"
"XP_015178388.1","743375",19,"Polistes dominula"
"XP_015178389.1","743375",19,"Polistes dominula"
"XP_015178390.1","743375",19,"Polistes dominula"
"XP_015178391.1","743375",19,"Polistes dominula"
"XP_015178392.1","743375",19,"Polistes dominula"
"XP_015178393.1","743375",19,"Polistes dominula"
"XP_015178394.1","743375",19,"Polistes dominula"
"XP_015178395.1","743375",19,"Polistes dominula"
"XP_015178396.1","743375",19,"Polistes dominula"
"XP_015178397.1","743375",19,"Polistes dominula"
"XP_015178398.1","743375",19,"Polistes dominula"
"XP_015178399.1","743375",19,"Polistes dominula"
"XP_015178400.1","743375",19,"Polistes dominula"
"XP_015178401.1","743375",19,"Polistes dominula"
"XP_015178402.1","743375",19,"Polistes dominula"
"XP_015178403.1","743375",19,"Polistes dominula"
"XP_015178404.1","743375",19,"Polistes dominula"
"XP_015178405.1","743375",19,"Polistes dominula"
"XP_015178406.1","743375",19,"Polistes dominula"
"XP_015178407.1","743375",19,"Polistes dominula"
"XP_015178408.1","743375",19,"Polistes dominula"
"XP_015178409.1","743375",19,"Polistes dominula"
"XP_015178410.1","743375",19,"Polistes dominula"
"XP_015178411.1","743375",19,"Polistes dominula"
"XP_015178412.1","743375",19,"Polistes dominula"
"XP_015178413.1","743375",19,"Polistes dominula"
"XP_015178414.1","743375",19,"Polistes dominula"
"XP_015178415.1","743375",19,"Polistes dominula"
"XP_015178416.1","743375",19,"Polistes dominula"
"XP_015178417.1","743375",19,"Polistes dominula"
"XP_015178418.1","743375",19,"Polistes dominula"
"XP_015178419.1","743375",19,"Polistes dominula"
"XP_015178420.1","743375",19,"Polistes dominula"
"XP_015178421.1","743375",19,"Polistes dominula"
"XP_015178422.1","743375",19,"Polistes dominula"
"XP_015178423.1","743375",19,"Polistes dominula"
"XP_015178424.1","743375",19,"Polistes dominula"
"XP_015178425.1","743375",19,"Polistes dominula"
"XP_015178426.1","743375",19,"Polistes dominula"
"XP_015178427.1","743375",19,"Polistes dominula"
"XP_015178428.1","743375",19,"Polistes dominula"
"XP_015178429.1","743375",19,"Polistes dominula"
"XP_015178430.1","743375",19,"Polistes dominula"
"XP_015178431.1","743375",19,"Polistes dominula"
"XP_015178432.1","743375",19,"Polistes dominula"
"XP_015178433.1","743375",19,"Polistes dominula"
"XP_015178434.1","743375",19,"Polistes dominula"
"XP_015178435.1","743375",19,"Polistes dominula"
"XP_015178436.1","743375",19,"Polistes dominula"
"XP_015178437.1","743375",19,"Polistes dominula"
"XP_015178438.1","743375",19,"Polistes dominula"
"XP_015178439.1","743375",19,"Polistes dominula"
"XP_015178440.1","743375",19,"Polistes dominula"
"XP_015178441.1","743375",19,"Polistes dominula"
"XP_015178442.1","743375",19,"Polistes dominula"
"XP_015178443.1","743375",19,"Polistes dominula"
"XP_015178444.1","743375",19,"Polistes dominula"
"XP_015178445.1","743375",19,"Polistes dominula"
"XP_015178446.1","743375",19,"Polistes dominula"
"XP_015178447.1","743375",19,"Polistes dominula"
"XP_015178448.1","743375",19,"Polistes dominula"
"XP_015178449.1","743375",19,"Polistes dominula"
"XP_015178450.1","743375",19,"Polistes dominula"
"XP_015178451.1","743375",19,"Polistes dominula"
"XP_015178452.1","743375",19,"Polistes dominula"
"XP_015178453.1","743375",19,"Polistes dominula"
"XP_015178454.1","743375",19,"Polistes dominula"
"XP_015178455.1","743375",19,"Polistes dominula"
"XP_015178456.1","743375",19,"Polistes dominula"
"XP_015178457.1","743375",19,"Polistes dominula"
"XP_015178458.1","743375",19,"Polistes dominula"
"XP_015178459.1","743375",19,"Polistes dominula"
"XP_015178460.1","743375",19,"Polistes dominula"
"XP_015178461.1","743375",19,"Polistes dominula"
"XP_015178462.1","743375",19,"Polistes dominula"
"XP_015178463.1","743375",19,"Polistes dominula"
"XP_015178464.1","743375",19,"Polistes dominula"
"XP_015178465.1","743375",19,"Polistes dominula"
"XP_015178466.1","743375",19,"Polistes dominula"
"XP_015178467.1","743375",19,"Polistes dominula"
"XP_015178468.1","743375",19,"Polistes dominula"
"XP_015178469.1","743375",19,"Polistes dominula"
"XP_015178470.1","743375",19,"Polistes dominula"
"XP_015178471.1","743375",19,"Polistes dominula"
"XP_015178472.1","743375",19,"Polistes dominula"
"XP_015178473.1","743375",19,"Polistes dominula"
"XP_015178474.1","743375",19,"Polistes dominula"
"XP_015178475.1","743375",19,"Polistes dominula"
"XP_015178476.1","743375",19,"Polistes dominula"
"XP_015178477.1","743375",19,"Polistes dominula"
"XP_015178478.1","743375",19,"Polistes dominula"
"XP_015178479.1","743375",19,"Polistes dominula"
"XP_015178480.1","743375",19,"Polistes dominula"
"XP_015178481.1","743375",19,"Polistes dominula"
"XP_015178482.1","743375",19,"Polistes dominula"
"XP_015178483.1","743375",19,"Polistes dominula"
"XP_015178484.1","743375",19,"Polistes dominula"
"XP_015178485.1","743375",19,"Polistes dominula"
"XP_015178486.1","743375",19,"Polistes dominula"
"XP_015178487.1","743375",19,"Polistes dominula"
"XP_015178488.1","743375",19,"Polistes dominula"
"XP_015178489.1","743375",19,"Polistes dominula"
"XP_015178490.1","743375",19,"Polistes dominula"
"XP_015178491.1","743375",19,"Polistes dominula"
"XP_015178492.1","743375",19,"Polistes dominula"
"XP_015178493.1","743375",19,"Polistes dominula"
"XP_015178494.1","743375",19,"Polistes dominula"
"XP_015178495.1","743375",19,"Polistes dominula"
"XP_015178496.1","743375",19,"Polistes dominula"
"XP_015178497.1","743375",19,"Polistes dominula"
"XP_015178498.1","743375",19,"Polistes dominula"
"XP_015178499.1","743375",19,"Polistes dominula"
"XP_015178500.1","743375",19,"Polistes dominula"
"XP_015178501.1","743375",19,"Polistes dominula"
"XP_015178502.1","743375",19,"Polistes dominula"
"XP_015178503.1","743375",19,"Polistes dominula"
"XP_015178504.1","743375",19,"Polistes dominula"
"XP_015178505.1","743375",19,"Polistes dominula"
"XP_015178506.1","743375",19,"Polistes dominula"
"XP_015178507.1","743375",19,"Polistes dominula"
"XP_015178508.1","743375",19,"Polistes dominula"
"XP_015178509.1","743375",19,"Polistes dominula"
"XP_015178510.1","743375",19,"Polistes dominula"
"XP_015178511.1","743375",19,"Polistes dominula"
"XP_015178512.1","743375",19,"Polistes dominula"
"XP_015178513.1","743375",19,"Polistes dominula"
"XP_015178514.1","743375",19,"Polistes dominula"
"XP_015178515.1","743375",19,"Polistes dominula"
"XP_015178516.1","743375",19,"Polistes dominula"
"XP_015178517.1","743375",19,"Polistes dominula"
"XP_015178518.1","743375",19,"Polistes dominula"
"XP_015178519.1","743375",19,"Polistes dominula"
"XP_015178520.1","743375",19,"Polistes dominula"
"XP_015178521.1","743375",19,"Polistes dominula"
"XP_015178522.1","743375",19,"Polistes dominula"
"XP_015178523.1","743375",19,"Polistes dominula"
"XP_015178524.1","743375",19,"Polistes dominula"
"XP_015178525.1","743375",19,"Polistes dominula"
"XP_015178526.1","743375",19,"Polistes dominula"
"XP_015178527.1","743375",19,"Polistes dominula"
"XP_015178528.1","743375",19,"Polistes dominula"
"XP_015178529.1","743375",19,"Polistes dominula"
"XP_015178530.1","743375",19,"Polistes dominula"
"XP_015178531.1","743375",19,"Polistes dominula"
"XP_015178532.1","743375",19,"Polistes dominula"
"XP_015178533.1","743375",19,"Polistes dominula"
"XP_015178534.1","743375",19,"Polistes dominula"
"XP_015178535.1","743375",19,"Polistes dominula"
"XP_015178536.1","743375",19,"Polistes dominula"
"XP_015178537.1","743375",19,"Polistes dominula"
"XP_015178538.1","743375",19,"Polistes dominula"
"XP_015178539.1","743375",19,"Polistes dominula"
"XP_015178540.1","743375",19,"Polistes dominula"
"XP_015178541.1","743375",19,"Polistes dominula"
"XP_015178542.1","743375",19,"Polistes dominula"
"XP_015178543.1","743375",19,"Polistes dominula"
"XP_015178544.1","743375",19,"Polistes dominula"
"XP_015178545.1","743375",19,"Polistes dominula"
"XP_015178546.1","743375",19,"Polistes dominula"
"XP_015178547.1","743375",19,"Polistes dominula"
"XP_015178548.1","743375",19,"Polistes dominula"
"XP_015178549.1","743375",19,"Polistes dominula"
"XP_015178550.1","743375",19,"Polistes dominula"
"XP_015178551.1","743375",19,"Polistes dominula"
"XP_015178552.1","743375",19,"Polistes dominula"
"XP_015178553.1","743375",19,"Polistes dominula"
"XP_015178554.1","743375",19,"Polistes dominula"
"XP_015178555.1","743375",19,"Polistes dominula"
"XP_015178556.1","743375",19,"Polistes dominula"
"XP_015178557.1","743375",19,"Polistes dominula"
"XP_015178558.1","743375",19,"Polistes dominula"
"XP_015178559.1","743375",19,"Polistes dominula"
"XP_015178560.1","743375",19,"Polistes dominula"
"XP_015178561.1","743375",19,"Polistes dominula"
"XP_015178562.1","743375",19,"Polistes dominula"
"XP_015178563.1","743375",19,"Polistes dominula"
"XP_015178564.1","743375",19,"Polistes dominula"
"XP_015178565.1","743375",19,"Polistes dominula"
"XP_015178566.1","743375",19,"Polistes dominula"
"XP_015178567.1","743375",19,"Polistes dominula"
"XP_015178568.1","743375",19,"Polistes dominula"
"XP_015178569.1","743375",19,"Polistes dominula"
"XP_015178570.1","743375",19,"Polistes dominula"
"XP_015178571.1","743375",19,"Polistes dominula"
"XP_015178572.1","743375",19,"Polistes dominula"
"XP_015178573.1","743375",19,"Polistes dominula"
"XP_015178574.1","743375",19,"Polistes dominula"
"XP_015178575.1","743375",19,"Polistes dominula"
"XP_015178576.1","743375",19,"Polistes dominula"
"XP_015178577.1","743375",19,"Polistes dominula"
"XP_015178578.1","743375",19,"Polistes dominula"
"XP_015178579.1","743375",19,"Polistes dominula"
"XP_015178580.1","743375",19,"Polistes dominula"
"XP_015178581.1","743375",19,"Polistes dominula"
"XP_015178582.1","743375",19,"Polistes dominula"
"XP_015178583.1","743375",19,"Polistes dominula"
"XP_015178584.1","743375",19,"Polistes dominula"
"XP_015178585.1","743375",19,"Polistes dominula"
"XP_015178586.1","743375",19,"Polistes dominula"
"XP_015178587.1","743375",19,"Polistes dominula"
"XP_015178588.1","743375",19,"Polistes dominula"
"XP_015178589.1","743375",19,"Polistes dominula"
"XP_015178590.1","743375",19,"Polistes dominula"
"XP_015178591.1","743375",19,"Polistes dominula"
"XP_015178592.1","743375",19,"Polistes dominula"
"XP_015178593.1","743375",19,"Polistes dominula"
"XP_015178594.1","743375",19,"Polistes dominula"
"XP_015178595.1","743375",19,"Polistes dominula"
"XP_015178596.1","743375",19,"Polistes dominula"
"XP_015178597.1","743375",19,"Polistes dominula"
"XP_015178598.1","743375",19,"Polistes dominula"
"XP_015178599.1","743375",19,"Polistes dominula"
"XP_015178600.1","743375",19,"Polistes dominula"
"XP_015178601.1","743375",19,"Polistes dominula"
"XP_015178602.1","743375",19,"Polistes dominula"
"XP_015178603.1","743375",19,"Polistes dominula"
"XP_015178604.1","743375",19,"Polistes dominula"
"XP_015178605.1","743375",19,"Polistes dominula"
"XP_015178606.1","743375",19,"Polistes dominula"
"XP_015178607.1","743375",19,"Polistes dominula"
"XP_015178608.1","743375",19,"Polistes dominula"
"XP_015178609.1","743375",19,"Polistes dominula"
"XP_015178610.1","743375",19,"Polistes dominula"
"XP_015178611.1","743375",19,"Polistes dominula"
"XP_015178612.1","743375",19,"Polistes dominula"
"XP_015178613.1","743375",19,"Polistes dominula"
"XP_015178614.1","743375",19,"Polistes dominula"
"XP_015178615.1","743375",19,"Polistes dominula"
"XP_015178616.1","743375",19,"Polistes dominula"
"XP_015178617.1","743375",19,"Polistes dominula"
"XP_015178618.1","743375",19,"Polistes dominula"
"XP_015178619.1","743375",19,"Polistes dominula"
"XP_015178620.1","743375",19,"Polistes dominula"
"XP_015178621.1","743375",19,"Polistes dominula"
"XP_015178622.1","743375",19,"Polistes dominula"
"XP_015178623.1","743375",19,"Polistes dominula"
"XP_015178624.1","743375",19,"Polistes dominula"
"XP_015178625.1","743375",19,"Polistes dominula"
"XP_015178626.1","743375",19,"Polistes dominula"
"XP_015178627.1","743375",19,"Polistes dominula"
"XP_015178628.1","743375",19,"Polistes dominula"
"XP_015178629.1","743375",19,"Polistes dominula"
"XP_015178630.1","743375",19,"Polistes dominula"
"XP_015178631.1","743375",19,"Polistes dominula"
"XP_015178632.1","743375",19,"Polistes dominula"
"XP_015178633.1","743375",19,"Polistes dominula"
"XP_015178634.1","743375",19,"Polistes dominula"
"XP_015178635.1","743375",19,"Polistes dominula"
"XP_015178636.1","743375",19,"Polistes dominula"
"XP_015178637.1","743375",19,"Polistes dominula"
"XP_015178638.1","743375",19,"Polistes dominula"
"XP_015178639.1","743375",19,"Polistes dominula"
"XP_015178640.1","743375",19,"Polistes dominula"
"XP_015178641.1","743375",19,"Polistes dominula"
"XP_015178642.1","743375",19,"Polistes dominula"
"XP_015178643.1","743375",19,"Polistes dominula"
"XP_015178644.1","743375",19,"Polistes dominula"
"XP_015178645.1","743375",19,"Polistes dominula"
"XP_015178646.1","743375",19,"Polistes dominula"
"XP_015178647.1","743375",19,"Polistes dominula"
"XP_015178648.1","743375",19,"Polistes dominula"
"XP_015178649.1","743375",19,"Polistes dominula"
"XP_015178650.1","743375",19,"Polistes dominula"
"XP_015178651.1","743375",19,"Polistes dominula"
"XP_015178652.1","743375",19,"Polistes dominula"
"XP_015178653.1","743375",19,"Polistes dominula"
"XP_015178654.1","743375",19,"Polistes dominula"
"XP_015178655.1","743375",19,"Polistes dominula"
"XP_015178656.1","743375",19,"Polistes dominula"
"XP_015178657.1","743375",19,"Polistes dominula"
"XP_015178658.1","743375",19,"Polistes dominula"
"XP_015178659.1","743375",19,"Polistes dominula"
"XP_015178660.1","743375",19,"Polistes dominula"
"XP_015178661.1","743375",19,"Polistes dominula"
"XP_015178662.1","743375",19,"Polistes dominula"
"XP_015178663.1","743375",19,"Polistes dominula"
"XP_015178664.1","743375",19,"Polistes dominula"
"XP_015178665.1","743375",19,"Polistes dominula"
"XP_015178666.1","743375",19,"Polistes dominula"
"XP_015178667.1","743375",19,"Polistes dominula"
"XP_015178668.1","743375",19,"Polistes dominula"
"XP_015178669.1","743375",19,"Polistes dominula"
"XP_015178670.1","743375",19,"Polistes dominula"
"XP_015178671.1","743375",19,"Polistes dominula"
"XP_015178672.1","743375",19,"Polistes dominula"
"XP_015178673.1","743375",19,"Polistes dominula"
"XP_015178674.1","743375",19,"Polistes dominula"
"XP_015178675.1","743375",19,"Polistes dominula"
"XP_015178676.1","743375",19,"Polistes dominula"
"XP_015178677.1","743375",19,"Polistes dominula"
"XP_015178678.1","743375",19,"Polistes dominula"
"XP_015178679.1","743375",19,"Polistes dominula"
"XP_015178680.1","743375",19,"Polistes dominula"
"XP_015178681.1","743375",19,"Polistes dominula"
"XP_015178682.1","743375",19,"Polistes dominula"
"XP_015178683.1","743375",19,"Polistes dominula"
"XP_015178684.1","743375",19,"Polistes dominula"
"XP_015178685.1","743375",19,"Polistes dominula"
"XP_015178686.1","743375",19,"Polistes dominula"
